Reference, Date, Value
USD-SOFRPRECMP-3M,2017-09-04,0.010624925805114921
USD-SOFRPRECMP-3M,2017-09-05,0.010629333088885385
USD-SOFRPRECMP-3M,2017-09-06,0.010632638554467512
USD-SOFRPRECMP-3M,2017-09-07,0.010635943831844144
USD-SOFRPRECMP-3M,2017-09-08,0.010635943831835361
USD-SOFRPRECMP-3M,2017-09-11,0.010634842008450303
USD-SOFRPRECMP-3M,2017-09-12,0.010634842008452938
USD-SOFRPRECMP-3M,2017-09-13,0.010659082089394104
USD-SOFRPRECMP-3M,2017-09-14,0.010741714161411495
USD-SOFRPRECMP-3M,2017-09-15,0.010774769753724095
USD-SOFRPRECMP-3M,2017-09-18,0.010812233101748765
USD-SOFRPRECMP-3M,2017-09-19,0.010848594929996066
USD-SOFRPRECMP-3M,2017-09-20,0.010886058975233573
USD-SOFRPRECMP-3M,2017-09-21,0.011060586227210085
USD-SOFRPRECMP-3M,2017-09-22,0.011070716786739413
USD-SOFRPRECMP-3M,2017-09-25,0.011081073118513992
USD-SOFRPRECMP-3M,2017-09-26,0.011120743255841167
USD-SOFRPRECMP-3M,2017-09-27,0.011160413789850587
USD-SOFRPRECMP-3M,2017-09-28,0.011320305086093564
USD-SOFRPRECMP-3M,2017-09-29,0.011360637671021077
USD-SOFRPRECMP-3M,2017-10-02,0.011402060763030616
USD-SOFRPRECMP-3M,2017-10-03,0.01144457438514985
USD-SOFRPRECMP-3M,2017-10-04,0.011520079093072982
USD-SOFRPRECMP-3M,2017-10-05,0.011608095728954576
USD-SOFRPRECMP-3M,2017-10-06,0.011608095728954576
USD-SOFRPRECMP-3M,2017-10-09,0.011635349474018791
USD-SOFRPRECMP-3M,2017-10-10,0.01166805419519697
USD-SOFRPRECMP-3M,2017-10-11,0.011765170731081671
USD-SOFRPRECMP-3M,2017-10-12,0.0118152046147003
USD-SOFRPRECMP-3M,2017-10-13,0.011853361839493178
USD-SOFRPRECMP-3M,2017-10-16,0.011889339011190618
USD-SOFRPRECMP-3M,2017-10-17,0.011922045830712904
USD-SOFRPRECMP-3M,2017-10-18,0.011975692767541207
USD-SOFRPRECMP-3M,2017-10-19,0.012024523999064087
USD-SOFRPRECMP-3M,2017-10-20,0.012048509806168065
USD-SOFRPRECMP-3M,2017-10-23,0.012079037392057672
USD-SOFRPRECMP-3M,2017-10-24,0.012111745792361552
USD-SOFRPRECMP-3M,2017-10-25,0.012172042150348446
USD-SOFRPRECMP-3M,2017-10-26,0.012238214296794774
USD-SOFRPRECMP-3M,2017-10-27,0.012267653050861417
USD-SOFRPRECMP-3M,2017-10-30,0.012298182315707997
USD-SOFRPRECMP-3M,2017-10-31,0.012324350475069143
USD-SOFRPRECMP-3M,2017-11-01,0.012364133071580826
USD-SOFRPRECMP-3M,2017-11-02,0.012415935795732129
USD-SOFRPRECMP-3M,2017-11-03,0.012435562493096849
USD-SOFRPRECMP-3M,2017-11-06,0.0124595508253583
USD-SOFRPRECMP-3M,2017-11-07,0.012485720060474582
USD-SOFRPRECMP-3M,2017-11-08,0.012525283251637242
USD-SOFRPRECMP-3M,2017-11-09,0.012583851195993808
USD-SOFRPRECMP-3M,2017-11-10,0.012606749989059004
USD-SOFRPRECMP-3M,2017-11-13,0.012628558490627115
USD-SOFRPRECMP-3M,2017-11-14,0.0126514575063151
USD-SOFRPRECMP-3M,2017-11-15,0.012707074043406109
USD-SOFRPRECMP-3M,2017-11-16,0.012748484917013221
USD-SOFRPRECMP-3M,2017-11-17,0.012773565592347191
USD-SOFRPRECMP-3M,2017-11-20,0.012800827400422534
USD-SOFRPRECMP-3M,2017-11-21,0.012880677263278162
USD-SOFRPRECMP-3M,2017-11-22,0.012880677263278162
USD-SOFRPRECMP-3M,2017-11-23,0.012953494302976225
USD-SOFRPRECMP-3M,2017-11-24,0.012982938396947039
USD-SOFRPRECMP-3M,2017-11-27,0.013009843980494007
USD-SOFRPRECMP-3M,2017-11-28,0.013041809685062411
USD-SOFRPRECMP-3M,2017-11-29,0.01307636539730428
USD-SOFRPRECMP-3M,2017-11-30,0.013221516126164653
USD-SOFRPRECMP-3M,2017-12-01,0.013253598216284246
USD-SOFRPRECMP-3M,2017-12-04,0.01329261479993793
USD-SOFRPRECMP-3M,2017-12-05,0.013330516992541064
USD-SOFRPRECMP-3M,2017-12-06,0.01336730476220005
USD-SOFRPRECMP-3M,2017-12-07,0.013509279452157165
USD-SOFRPRECMP-3M,2017-12-08,0.013543435746814936
USD-SOFRPRECMP-3M,2017-12-11,0.013586914544646334
USD-SOFRPRECMP-3M,2017-12-12,0.013628164095933037
USD-SOFRPRECMP-3M,2017-12-13,0.013641542369661863
USD-SOFRPRECMP-3M,2017-12-14,0.013706648580429652
USD-SOFRPRECMP-3M,2017-12-15,0.013709545487133212
USD-SOFRPRECMP-3M,2017-12-18,0.013724038894766366
USD-SOFRPRECMP-3M,2017-12-19,0.013739647240607056
USD-SOFRPRECMP-3M,2017-12-20,0.013753025871068303
USD-SOFRPRECMP-3M,2017-12-21,0.013934764087632168
USD-SOFRPRECMP-3M,2017-12-22,0.01397378696835716
USD-SOFRPRECMP-3M,2017-12-27,0.014012810228456907
USD-SOFRPRECMP-3M,2017-12-28,0.014202865049289597
USD-SOFRPRECMP-3M,2017-12-29,0.014204566705575239
USD-SOFRPRECMP-3M,2018-01-02,0.014252512284461005
USD-SOFRPRECMP-3M,2018-01-03,0.01428930815798335
USD-SOFRPRECMP-3M,2018-01-04,0.014460916607665323
USD-SOFRPRECMP-3M,2018-01-05,0.01447328097375511
USD-SOFRPRECMP-3M,2018-01-08,0.014523460077747075
USD-SOFRPRECMP-3M,2018-01-09,0.014575870048338047
USD-SOFRPRECMP-3M,2018-01-10,0.014623820155305722
USD-SOFRPRECMP-3M,2018-01-11,0.014785523498798803
USD-SOFRPRECMP-3M,2018-01-12,0.014785523498798803
USD-SOFRPRECMP-3M,2018-01-15,0.014825669781637352
USD-SOFRPRECMP-3M,2018-01-16,0.014868046872589247
USD-SOFRPRECMP-3M,2018-01-17,0.014912654844756013
USD-SOFRPRECMP-3M,2018-01-18,0.015075258629525976
USD-SOFRPRECMP-3M,2018-01-19,0.015097771861427134
USD-SOFRPRECMP-3M,2018-01-22,0.01514238244795063
USD-SOFRPRECMP-3M,2018-01-23,0.01518253236615763
USD-SOFRPRECMP-3M,2018-01-24,0.015222682685841704
USD-SOFRPRECMP-3M,2018-01-25,0.015367565067435043
USD-SOFRPRECMP-3M,2018-01-26,0.015389969438754925
USD-SOFRPRECMP-3M,2018-01-29,0.015414010656550734
USD-SOFRPRECMP-3M,2018-01-30,0.015457996180274719
