Curve Name,Label,Symbology,Ticker,Field Name,Type,Convention,Time,Spread
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-5Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-5Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,5Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-6Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-6Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,6Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-7Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-7Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,7Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-8Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-8Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,8Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-9Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-9Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,9Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-10Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-10Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,10Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-15Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-15Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,15Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-20Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-20Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,20Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-30Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-30Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,30Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-40Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-40Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,40Y,
EUR-EONIA-OIS,EUR-FIXED-1Y-EONIA-OIS-50Y, muRisQ-Ticker,EUR-FIXED-1Y-EONIA-OIS-50Y,MarketValue,OIS,EUR-FIXED-1Y-EONIA-OIS,50Y,
