Reference	Date	Value
EUR-LIBOR-6M	2019-07-12	-0.0039529
EUR-LIBOR-6M	2019-07-11	-0.0039429
EUR-LIBOR-6M	2019-07-10	-0.00387
EUR-LIBOR-6M	2019-07-09	-0.00391
EUR-LIBOR-6M	2019-07-08	-0.0039729
EUR-LIBOR-6M	2019-07-05	-0.0040329
EUR-LIBOR-6M	2019-07-04	-0.0039929
EUR-LIBOR-6M	2019-07-03	-0.0040143
EUR-LIBOR-6M	2019-07-02	-0.0039871
EUR-LIBOR-6M	2019-07-01	-0.0038686
EUR-LIBOR-6M	2019-06-28	-0.0038614
EUR-LIBOR-6M	2019-06-27	-0.0038029
EUR-LIBOR-6M	2019-06-26	-0.0037329
EUR-LIBOR-6M	2019-06-25	-0.0038114
EUR-LIBOR-6M	2019-06-24	-0.00375
EUR-LIBOR-6M	2019-06-21	-0.00378
EUR-LIBOR-6M	2019-06-20	-0.00376
EUR-LIBOR-6M	2019-06-19	-0.0037343
EUR-LIBOR-6M	2019-06-18	-0.0037071
EUR-LIBOR-6M	2019-06-17	-0.00338
EUR-LIBOR-6M	2019-06-14	-0.0034114
EUR-LIBOR-6M	2019-06-13	-0.0033086
EUR-LIBOR-6M	2019-06-12	-0.0033143
EUR-LIBOR-6M	2019-06-11	-0.0032557
EUR-LIBOR-6M	2019-06-10	-0.00328
EUR-LIBOR-6M	2019-06-07	-0.0032543
EUR-LIBOR-6M	2019-06-06	-0.0033414
EUR-LIBOR-6M	2019-06-05	-0.0032843
EUR-LIBOR-6M	2019-06-04	-0.0032657
EUR-LIBOR-6M	2019-06-03	-0.0032614
EUR-LIBOR-6M	2019-05-31	-0.0032314
EUR-LIBOR-6M	2019-05-30	-0.00321
EUR-LIBOR-6M	2019-05-29	-0.0031743
EUR-LIBOR-6M	2019-05-28	-0.0031871
EUR-LIBOR-6M	2019-05-24	-0.0031714
EUR-LIBOR-6M	2019-05-23	-0.0031443
EUR-LIBOR-6M	2019-05-22	-0.0031429
EUR-LIBOR-6M	2019-05-21	-0.0031471
EUR-LIBOR-6M	2019-05-20	-0.0031329
EUR-LIBOR-6M	2019-05-17	-0.0031457
EUR-LIBOR-6M	2019-05-16	-0.0031286
EUR-LIBOR-6M	2019-05-15	-0.0031371
EUR-LIBOR-6M	2019-05-14	-0.0031129
EUR-LIBOR-6M	2019-05-13	-0.0030957
EUR-LIBOR-6M	2019-05-10	-0.0030714
EUR-LIBOR-6M	2019-05-09	-0.0031143
EUR-LIBOR-6M	2019-05-08	-0.0030571
EUR-LIBOR-6M	2019-05-07	-0.0030329
EUR-LIBOR-6M	2019-05-03	-0.0030443
EUR-LIBOR-6M	2019-05-02	-0.0030457
EUR-LIBOR-6M	2019-05-01	-0.00308
EUR-LIBOR-6M	2019-04-30	-0.0030514
EUR-LIBOR-6M	2019-04-29	-0.0030714
EUR-LIBOR-6M	2019-04-26	-0.0030629
EUR-LIBOR-6M	2019-04-25	-0.0030657
EUR-LIBOR-6M	2019-04-24	-0.0030729
EUR-LIBOR-6M	2019-04-23	-0.0030671
EUR-LIBOR-6M	2019-04-18	-0.0030686
EUR-LIBOR-6M	2019-04-17	-0.0030743
EUR-LIBOR-6M	2019-04-16	-0.0030714
EUR-LIBOR-6M	2019-04-15	-0.0030814
EUR-LIBOR-6M	2019-04-12	-0.0031129
EUR-LIBOR-6M	2019-04-11	-0.0031071
EUR-LIBOR-6M	2019-04-10	-0.00309
EUR-LIBOR-6M	2019-04-09	-0.0030986
EUR-LIBOR-6M	2019-04-08	-0.0031
