Reference,Date,Value
EUR-LIBOR-3M,2020-01-07,-0.0042471
EUR-LIBOR-3M,2020-01-06,-0.0041714
EUR-LIBOR-3M,2020-01-03,-0.0040986
EUR-LIBOR-3M,2020-01-02,-0.00407
EUR-LIBOR-3M,2019-12-31,-0.0041429
EUR-LIBOR-3M,2019-12-30,-0.0041871
EUR-LIBOR-3M,2019-12-27,-0.0042029
EUR-LIBOR-3M,2019-12-24,-0.0042629
EUR-LIBOR-3M,2019-12-23,-0.0042729
EUR-LIBOR-3M,2019-12-20,-0.0042029
EUR-LIBOR-3M,2019-12-19,-0.0043171
EUR-LIBOR-3M,2019-12-18,-0.0043129
EUR-LIBOR-3M,2019-12-17,-0.0043571
EUR-LIBOR-3M,2019-12-16,-0.0043286
EUR-LIBOR-3M,2019-12-13,-0.0043729
EUR-LIBOR-3M,2019-12-12,-0.0043486
EUR-LIBOR-3M,2019-12-11,-0.0043643
EUR-LIBOR-3M,2019-12-10,-0.0043686
EUR-LIBOR-3M,2019-12-09,-0.0043857
EUR-LIBOR-3M,2019-12-06,-0.0044271
EUR-LIBOR-3M,2019-12-05,-0.0044943
EUR-LIBOR-3M,2019-12-04,-0.00448
EUR-LIBOR-3M,2019-12-03,-0.0045171
EUR-LIBOR-3M,2019-12-02,-0.00434
EUR-LIBOR-3M,2019-11-29,-0.00434
EUR-LIBOR-3M,2019-11-28,-0.0043443
EUR-LIBOR-3M,2019-11-27,-0.0043471
EUR-LIBOR-3M,2019-11-26,-0.0043529
EUR-LIBOR-3M,2019-11-25,-0.00442
EUR-LIBOR-3M,2019-11-22,-0.00445
EUR-LIBOR-3M,2019-11-21,-0.0044614
EUR-LIBOR-3M,2019-11-20,-0.00448
EUR-LIBOR-3M,2019-11-19,-0.0044743
EUR-LIBOR-3M,2019-11-18,-0.0043986
EUR-LIBOR-3M,2019-11-15,-0.0043657
EUR-LIBOR-3M,2019-11-14,-0.0043571
EUR-LIBOR-3M,2019-11-13,-0.00437
EUR-LIBOR-3M,2019-11-12,-0.0043757
EUR-LIBOR-3M,2019-11-11,-0.0043714
EUR-LIBOR-3M,2019-11-08,-0.0043729
EUR-LIBOR-3M,2019-11-07,-0.0043671
EUR-LIBOR-3M,2019-11-06,-0.00446
EUR-LIBOR-3M,2019-11-05,-0.0044471
EUR-LIBOR-3M,2019-11-04,-0.0044214
EUR-LIBOR-3M,2019-11-01,-0.0044129
EUR-LIBOR-3M,2019-10-31,-0.0044
EUR-LIBOR-3M,2019-10-30,-0.0043743
EUR-LIBOR-3M,2019-10-29,-0.0043586
EUR-LIBOR-3M,2019-10-28,-0.00435
EUR-LIBOR-3M,2019-10-25,-0.0043129
EUR-LIBOR-3M,2019-10-24,-0.0043
EUR-LIBOR-3M,2019-10-23,-0.00432
EUR-LIBOR-3M,2019-10-22,-0.0043
EUR-LIBOR-3M,2019-10-21,-0.0043214
EUR-LIBOR-3M,2019-10-18,-0.0043529
EUR-LIBOR-3M,2019-10-17,-0.0043957
EUR-LIBOR-3M,2019-10-16,-0.0043429
EUR-LIBOR-3M,2019-10-15,-0.00435
EUR-LIBOR-3M,2019-10-14,-0.0043686
EUR-LIBOR-3M,2019-10-11,-0.0044014
EUR-LIBOR-3M,2019-10-10,-0.0044257
EUR-LIBOR-3M,2019-10-09,-0.0044129
EUR-LIBOR-3M,2019-10-08,-0.00443
EUR-LIBOR-3M,2019-10-07,-0.00442
EUR-LIBOR-3M,2019-10-04,-0.0044286
EUR-LIBOR-3M,2019-10-03,-0.0044743
EUR-LIBOR-3M,2019-10-02,-0.0044871
EUR-LIBOR-3M,2019-10-01,-0.0044629
EUR-LIBOR-3M,2019-09-30,-0.0044071
EUR-LIBOR-3M,2019-09-27,-0.0043686
EUR-LIBOR-3M,2019-09-26,-0.0042871
EUR-LIBOR-3M,2019-09-25,-0.0042657
EUR-LIBOR-3M,2019-09-24,-0.0042314
EUR-LIBOR-3M,2019-09-23,-0.0042529
EUR-LIBOR-3M,2019-09-20,-0.0042271
EUR-LIBOR-3M,2019-09-19,-0.0041914
EUR-LIBOR-3M,2019-09-18,-0.00421
EUR-LIBOR-3M,2019-09-17,-0.00431
EUR-LIBOR-3M,2019-09-16,-0.0042171
EUR-LIBOR-3M,2019-09-13,-0.0042286
EUR-LIBOR-3M,2019-09-12,-0.0046571
EUR-LIBOR-3M,2019-09-11,-0.0046214
EUR-LIBOR-3M,2019-09-10,-0.0047186
EUR-LIBOR-3M,2019-09-09,-0.0048086
EUR-LIBOR-3M,2019-09-06,-0.0048229
EUR-LIBOR-3M,2019-09-05,-0.00481
EUR-LIBOR-3M,2019-09-04,-0.0048086
EUR-LIBOR-3M,2019-09-03,-0.0048186
EUR-LIBOR-3M,2019-09-02,-0.0048114
EUR-LIBOR-3M,2019-08-30,-0.0047257
EUR-LIBOR-3M,2019-08-29,-0.0045814
EUR-LIBOR-3M,2019-08-28,-0.0045486
EUR-LIBOR-3M,2019-08-27,-0.0044729
EUR-LIBOR-3M,2019-08-23,-0.0044871
EUR-LIBOR-3M,2019-08-22,-0.0045471
EUR-LIBOR-3M,2019-08-21,-0.0045843
EUR-LIBOR-3M,2019-08-20,-0.0044714
EUR-LIBOR-3M,2019-08-19,-0.0044286
EUR-LIBOR-3M,2019-08-16,-0.0044271
EUR-LIBOR-3M,2019-08-15,-0.0042986
EUR-LIBOR-3M,2019-08-14,-0.0042586
EUR-LIBOR-3M,2019-08-13,-0.00425
EUR-LIBOR-3M,2019-08-12,-0.0041786
EUR-LIBOR-3M,2019-08-09,-0.0041714
EUR-LIBOR-3M,2019-08-08,-0.0042286
EUR-LIBOR-3M,2019-08-07,-0.0042
EUR-LIBOR-3M,2019-08-06,-0.00416
EUR-LIBOR-3M,2019-08-05,-0.0041343
EUR-LIBOR-3M,2019-08-02,-0.0041171
EUR-LIBOR-3M,2019-08-01,-0.0041529
EUR-LIBOR-3M,2019-07-31,-0.0041971
EUR-LIBOR-3M,2019-07-30,-0.0041743
EUR-LIBOR-3M,2019-07-29,-0.0040229
EUR-LIBOR-3M,2019-07-26,-0.0040114
EUR-LIBOR-3M,2019-07-25,-0.0042014
EUR-LIBOR-3M,2019-07-24,-0.00417
EUR-LIBOR-3M,2019-07-23,-0.0040714
EUR-LIBOR-3M,2019-07-22,-0.0040243
EUR-LIBOR-3M,2019-07-19,-0.0041429
EUR-LIBOR-3M,2019-07-18,-0.0040614
EUR-LIBOR-3M,2019-07-17,-0.0040114
EUR-LIBOR-3M,2019-07-16,-0.0040543
EUR-LIBOR-3M,2019-07-15,-0.00401
EUR-LIBOR-3M,2019-07-12,-0.004
EUR-LIBOR-3M,2019-07-11,-0.0040486
EUR-LIBOR-3M,2019-07-10,-0.0039857
EUR-LIBOR-3M,2019-07-09,-0.00399
EUR-LIBOR-3M,2019-07-08,-0.00391
EUR-LIBOR-3M,2019-07-05,-0.0039529
EUR-LIBOR-3M,2019-07-04,-0.0039314
EUR-LIBOR-3M,2019-07-03,-0.00392
EUR-LIBOR-3M,2019-07-02,-0.0039229
EUR-LIBOR-3M,2019-07-01,-0.0039186
EUR-LIBOR-3M,2019-06-28,-0.0039143
EUR-LIBOR-3M,2019-06-27,-0.0038186
EUR-LIBOR-3M,2019-06-26,-0.0038571
EUR-LIBOR-3M,2019-06-25,-0.0037971
EUR-LIBOR-3M,2019-06-24,-0.0037871
EUR-LIBOR-3M,2019-06-21,-0.0037771
EUR-LIBOR-3M,2019-06-20,-0.0037614
EUR-LIBOR-3M,2019-06-19,-0.0037543
EUR-LIBOR-3M,2019-06-18,-0.0037314
EUR-LIBOR-3M,2019-06-17,-0.0036014
EUR-LIBOR-3M,2019-06-14,-0.0035886
EUR-LIBOR-3M,2019-06-13,-0.0035886
EUR-LIBOR-3M,2019-06-12,-0.00366
EUR-LIBOR-3M,2019-06-11,-0.0036414
EUR-LIBOR-3M,2019-06-10,-0.0036629
EUR-LIBOR-3M,2019-06-07,-0.0036686
EUR-LIBOR-3M,2019-06-06,-0.0037114
EUR-LIBOR-3M,2019-06-05,-0.0036614
EUR-LIBOR-3M,2019-06-04,-0.0035457
EUR-LIBOR-3M,2019-06-03,-0.0035229
EUR-LIBOR-3M,2019-05-31,-0.0034329
EUR-LIBOR-3M,2019-05-30,-0.0035229
EUR-LIBOR-3M,2019-05-29,-0.0035129
EUR-LIBOR-3M,2019-05-28,-0.0035057
EUR-LIBOR-3M,2019-05-24,-0.0035929
EUR-LIBOR-3M,2019-05-23,-0.00359
EUR-LIBOR-3M,2019-05-22,-0.00359
EUR-LIBOR-3M,2019-05-21,-0.0035971
EUR-LIBOR-3M,2019-05-20,-0.0035443
EUR-LIBOR-3M,2019-05-17,-0.00354
EUR-LIBOR-3M,2019-05-16,-0.0036514
EUR-LIBOR-3M,2019-05-15,-0.0036414
EUR-LIBOR-3M,2019-05-14,-0.0035929
EUR-LIBOR-3M,2019-05-13,-0.00364
EUR-LIBOR-3M,2019-05-10,-0.0035857
EUR-LIBOR-3M,2019-05-09,-0.00355
EUR-LIBOR-3M,2019-05-08,-0.0035329
EUR-LIBOR-3M,2019-05-07,-0.00353
EUR-LIBOR-3M,2019-05-03,-0.0034443
EUR-LIBOR-3M,2019-05-02,-0.0034757
EUR-LIBOR-3M,2019-05-01,-0.00341
EUR-LIBOR-3M,2019-04-30,-0.0034614
EUR-LIBOR-3M,2019-04-29,-0.0035671
EUR-LIBOR-3M,2019-04-26,-0.0036071
EUR-LIBOR-3M,2019-04-25,-0.00348
EUR-LIBOR-3M,2019-04-24,-0.0034757
EUR-LIBOR-3M,2019-04-23,-0.0035157
EUR-LIBOR-3M,2019-04-18,-0.0035
EUR-LIBOR-3M,2019-04-17,-0.0034814
EUR-LIBOR-3M,2019-04-16,-0.0034671
EUR-LIBOR-3M,2019-04-15,-0.0034771
EUR-LIBOR-3M,2019-04-12,-0.0036043
EUR-LIBOR-3M,2019-04-11,-0.0034857
EUR-LIBOR-3M,2019-04-10,-0.0035629
EUR-LIBOR-3M,2019-04-09,-0.0035786
EUR-LIBOR-3M,2019-04-08,-0.0036029
EUR-LIBOR-3M,2019-04-05,-0.0035886
EUR-LIBOR-3M,2019-04-04,-0.0034829
EUR-LIBOR-3M,2019-04-03,-0.0034514
EUR-LIBOR-3M,2019-04-02,-0.00339
EUR-LIBOR-3M,2019-04-01,-0.0034386
EUR-LIBOR-3M,2019-03-29,-0.00348
EUR-LIBOR-3M,2019-03-28,-0.0034586
EUR-LIBOR-3M,2019-03-27,-0.0034786
EUR-LIBOR-3M,2019-03-26,-0.0034286
EUR-LIBOR-3M,2019-03-25,-0.0033457
EUR-LIBOR-3M,2019-03-22,-0.0033571
EUR-LIBOR-3M,2019-03-21,-0.0033971
EUR-LIBOR-3M,2019-03-20,-0.0033443
EUR-LIBOR-3M,2019-03-19,-0.0034386
EUR-LIBOR-3M,2019-03-18,-0.0033843
EUR-LIBOR-3M,2019-03-15,-0.0034171
EUR-LIBOR-3M,2019-03-14,-0.0033171
EUR-LIBOR-3M,2019-03-13,-0.0033171
EUR-LIBOR-3M,2019-03-12,-0.0033143
EUR-LIBOR-3M,2019-03-11,-0.0032986
EUR-LIBOR-3M,2019-03-08,-0.0033014
EUR-LIBOR-3M,2019-03-07,-0.0033186
EUR-LIBOR-3M,2019-03-06,-0.00332
EUR-LIBOR-3M,2019-03-05,-0.0033643
EUR-LIBOR-3M,2019-03-04,-0.0033329
EUR-LIBOR-3M,2019-03-01,-0.0034071
EUR-LIBOR-3M,2019-02-28,-0.00341
EUR-LIBOR-3M,2019-02-27,-0.00337
EUR-LIBOR-3M,2019-02-26,-0.0033671
EUR-LIBOR-3M,2019-02-25,-0.0033657
EUR-LIBOR-3M,2019-02-22,-0.0033643
EUR-LIBOR-3M,2019-02-21,-0.0033586
EUR-LIBOR-3M,2019-02-20,-0.0034443
EUR-LIBOR-3M,2019-02-19,-0.0034557
EUR-LIBOR-3M,2019-02-18,-0.00347
EUR-LIBOR-3M,2019-02-15,-0.0033714
EUR-LIBOR-3M,2019-02-14,-0.0034257
EUR-LIBOR-3M,2019-02-13,-0.0034443
EUR-LIBOR-3M,2019-02-12,-0.00332
EUR-LIBOR-3M,2019-02-11,-0.0033357
EUR-LIBOR-3M,2019-02-08,-0.0033243
EUR-LIBOR-3M,2019-02-07,-0.0033157
EUR-LIBOR-3M,2019-02-06,-0.00332
EUR-LIBOR-3M,2019-02-05,-0.0033914
EUR-LIBOR-3M,2019-02-04,-0.0033943
EUR-LIBOR-3M,2019-02-01,-0.0034186
EUR-LIBOR-3M,2019-01-31,-0.0034386
EUR-LIBOR-3M,2019-01-30,-0.0034286
EUR-LIBOR-3M,2019-01-29,-0.0033729
EUR-LIBOR-3M,2019-01-28,-0.0033543
EUR-LIBOR-3M,2019-01-25,-0.0033357
EUR-LIBOR-3M,2019-01-24,-0.00326
