Reference,Date,Value
GBP-LIBOR-3M,2021-01-12,0.0003138
GBP-LIBOR-3M,2021-01-11,0.000275
GBP-LIBOR-3M,2021-01-08,0.0002725
GBP-LIBOR-3M,2021-01-07,0.0002675
GBP-LIBOR-3M,2021-01-06,0.0002663
GBP-LIBOR-3M,2021-01-05,0.000255
GBP-LIBOR-3M,2021-01-04,0.0002713
GBP-LIBOR-3M,2020-12-31,0.000255
GBP-LIBOR-3M,2020-12-30,0.0002538
GBP-LIBOR-3M,2020-12-29,0.0002438
GBP-LIBOR-3M,2020-12-24,0.0002488
GBP-LIBOR-3M,2020-12-23,0.0002325
GBP-LIBOR-3M,2020-12-22,0.0002738
GBP-LIBOR-3M,2020-12-21,0.00034
GBP-LIBOR-3M,2020-12-18,0.00037
GBP-LIBOR-3M,2020-12-17,0.0003725
GBP-LIBOR-3M,2020-12-16,0.00046
GBP-LIBOR-3M,2020-12-15,0.0004263
GBP-LIBOR-3M,2020-12-14,0.0004063
GBP-LIBOR-3M,2020-12-11,0.0003488
GBP-LIBOR-3M,2020-12-10,0.0003838
GBP-LIBOR-3M,2020-12-09,0.0003688
GBP-LIBOR-3M,2020-12-08,0.0003113
GBP-LIBOR-3M,2020-12-07,0.0003238
GBP-LIBOR-3M,2020-12-04,0.0003525
GBP-LIBOR-3M,2020-12-03,0.0003775
GBP-LIBOR-3M,2020-12-02,0.0004113
GBP-LIBOR-3M,2020-12-01,0.0004175
GBP-LIBOR-3M,2020-11-30,0.0004463
GBP-LIBOR-3M,2020-11-27,0.000415
GBP-LIBOR-3M,2020-11-26,0.0004188
GBP-LIBOR-3M,2020-11-25,0.00044
GBP-LIBOR-3M,2020-11-24,0.00044
GBP-LIBOR-3M,2020-11-23,0.0004588
GBP-LIBOR-3M,2020-11-20,0.00051
GBP-LIBOR-3M,2020-11-19,0.0004713
GBP-LIBOR-3M,2020-11-18,0.0004788
GBP-LIBOR-3M,2020-11-17,0.0004763
GBP-LIBOR-3M,2020-11-16,0.0004775
GBP-LIBOR-3M,2020-11-13,0.0004638
GBP-LIBOR-3M,2020-11-12,0.0004288
GBP-LIBOR-3M,2020-11-11,0.000445
GBP-LIBOR-3M,2020-11-10,0.0004463
GBP-LIBOR-3M,2020-11-09,0.0004288
GBP-LIBOR-3M,2020-11-06,0.0004463
GBP-LIBOR-3M,2020-11-05,0.000455
GBP-LIBOR-3M,2020-11-04,0.0004375
GBP-LIBOR-3M,2020-11-03,0.000445
GBP-LIBOR-3M,2020-11-02,0.000435
GBP-LIBOR-3M,2020-10-30,0.000445
GBP-LIBOR-3M,2020-10-29,0.0004875
GBP-LIBOR-3M,2020-10-28,0.0004813
GBP-LIBOR-3M,2020-10-27,0.00049
GBP-LIBOR-3M,2020-10-26,0.0004638
GBP-LIBOR-3M,2020-10-23,0.0004513
GBP-LIBOR-3M,2020-10-22,0.0004888
GBP-LIBOR-3M,2020-10-21,0.0004813
GBP-LIBOR-3M,2020-10-20,0.0004825
GBP-LIBOR-3M,2020-10-19,0.0004763
GBP-LIBOR-3M,2020-10-16,0.0004588
GBP-LIBOR-3M,2020-10-15,0.0004575
GBP-LIBOR-3M,2020-10-14,0.0004563
GBP-LIBOR-3M,2020-10-13,0.0004638
GBP-LIBOR-3M,2020-10-12,0.0004613
GBP-LIBOR-3M,2020-10-09,0.0005025
GBP-LIBOR-3M,2020-10-08,0.0005213
GBP-LIBOR-3M,2020-10-07,0.000635
GBP-LIBOR-3M,2020-10-06,0.000544
GBP-LIBOR-3M,2020-10-05,0.000488
GBP-LIBOR-3M,2020-10-02,0.000561
GBP-LIBOR-3M,2020-10-01,0.000605
GBP-LIBOR-3M,2020-09-30,0.000609
GBP-LIBOR-3M,2020-09-29,0.000664
GBP-LIBOR-3M,2020-09-28,0.000615
