Reference, Date, Value
GBP-SONIACMP-6M,2000-01-05,0.057977321506300375
GBP-SONIACMP-6M,2000-01-06,0.05863095563586161
GBP-SONIACMP-6M,2000-01-07,0.058697084159991794
GBP-SONIACMP-6M,2000-01-10,0.058760563022032725
GBP-SONIACMP-6M,2000-01-11,0.05882184899647397
GBP-SONIACMP-6M,2000-01-12,0.05902183409560383
GBP-SONIACMP-6M,2000-01-13,0.059102487799688005
GBP-SONIACMP-6M,2000-01-14,0.059205208771060926
GBP-SONIACMP-6M,2000-01-17,0.0593728852465939
GBP-SONIACMP-6M,2000-01-18,0.05943351527845574
GBP-SONIACMP-6M,2000-01-19,0.059557614411708655
GBP-SONIACMP-6M,2000-01-20,0.05957797900251367
GBP-SONIACMP-6M,2000-01-21,0.05961720946225994
GBP-SONIACMP-6M,2000-01-24,0.059634717521237265
GBP-SONIACMP-6M,2000-01-25,0.05967605852114446
GBP-SONIACMP-6M,2000-01-26,0.05975198042987711
GBP-SONIACMP-6M,2000-01-27,0.059737593916107126
GBP-SONIACMP-6M,2000-01-28,0.059716679133254714
GBP-SONIACMP-6M,2000-01-31,0.05970371289668671
GBP-SONIACMP-6M,2000-02-01,0.05970469722639005
GBP-SONIACMP-6M,2000-02-02,0.059670290555203474
GBP-SONIACMP-6M,2000-02-03,0.059627280673801554
GBP-SONIACMP-6M,2000-02-04,0.05959995776340563
GBP-SONIACMP-6M,2000-02-07,0.059586573570371344
GBP-SONIACMP-6M,2000-02-08,0.059612108593781604
GBP-SONIACMP-6M,2000-02-09,0.05972355577528108
GBP-SONIACMP-6M,2000-02-10,0.05975207432303811
GBP-SONIACMP-6M,2000-02-11,0.05979833511887312
GBP-SONIACMP-6M,2000-02-14,0.059858328409605664
GBP-SONIACMP-6M,2000-02-15,0.05982261805839732
GBP-SONIACMP-6M,2000-02-16,0.059867275329933745
GBP-SONIACMP-6M,2000-02-17,0.059902284602650055
GBP-SONIACMP-6M,2000-02-18,0.05988148696835708
GBP-SONIACMP-6M,2000-02-21,0.059846443799151106
GBP-SONIACMP-6M,2000-02-22,0.05983263930348762
GBP-SONIACMP-6M,2000-02-23,0.059715619812475126
GBP-SONIACMP-6M,2000-02-24,0.05970876893782545
GBP-SONIACMP-6M,2000-02-25,0.05968473742236288
GBP-SONIACMP-6M,2000-02-28,0.05971256478861716
GBP-SONIACMP-6M,2000-02-29,0.05968033053502997
GBP-SONIACMP-6M,2000-03-01,0.059699538226440134
GBP-SONIACMP-6M,2000-03-02,0.05969376666196614
GBP-SONIACMP-6M,2000-03-03,0.059726318322143646
GBP-SONIACMP-6M,2000-03-06,0.05969065810673215
GBP-SONIACMP-6M,2000-03-07,0.05966245516235999
GBP-SONIACMP-6M,2000-03-08,0.05965656329697287
GBP-SONIACMP-6M,2000-03-09,0.05963829924851883
GBP-SONIACMP-6M,2000-03-10,0.059645956237027835
GBP-SONIACMP-6M,2000-03-13,0.05974683410828647
GBP-SONIACMP-6M,2000-03-14,0.059748658934189854
GBP-SONIACMP-6M,2000-03-15,0.05988420966242252
GBP-SONIACMP-6M,2000-03-16,0.059952891734058204
GBP-SONIACMP-6M,2000-03-17,0.06003041594360445
GBP-SONIACMP-6M,2000-03-20,0.06006588779808551
GBP-SONIACMP-6M,2000-03-21,0.06010105853058027
GBP-SONIACMP-6M,2000-03-22,0.06004316429885813
GBP-SONIACMP-6M,2000-03-23,0.06005840873973044
GBP-SONIACMP-6M,2000-03-24,0.060050201511223374
GBP-SONIACMP-6M,2000-03-27,0.05999530560386833
GBP-SONIACMP-6M,2000-03-28,0.06000276667650189
GBP-SONIACMP-6M,2000-03-29,0.0600834606098611
GBP-SONIACMP-6M,2000-03-30,0.06014358910275044
GBP-SONIACMP-6M,2000-03-31,0.06019421855504756
GBP-SONIACMP-6M,2000-04-03,0.060213506477102136
GBP-SONIACMP-6M,2000-04-04,0.06021801827590555
GBP-SONIACMP-6M,2000-04-05,0.06029274354073737
GBP-SONIACMP-6M,2000-04-06,0.06031902435556417
GBP-SONIACMP-6M,2000-04-07,0.06034157363773332
GBP-SONIACMP-6M,2000-04-10,0.06035598942525267
GBP-SONIACMP-6M,2000-04-11,0.06039322240828222
GBP-SONIACMP-6M,2000-04-12,0.0604078662738317
GBP-SONIACMP-6M,2000-04-13,0.06042624506333148
GBP-SONIACMP-6M,2000-04-14,0.06039392853625887
GBP-SONIACMP-6M,2000-04-17,0.06036929027896645
GBP-SONIACMP-6M,2000-04-18,0.060316798611684284
GBP-SONIACMP-6M,2000-04-19,0.060351315233602314
GBP-SONIACMP-6M,2000-04-20,0.06033486189703703
GBP-SONIACMP-6M,2000-04-25,0.06031915173406567
GBP-SONIACMP-6M,2000-04-26,0.06027264700870448
GBP-SONIACMP-6M,2000-04-27,0.06011198079313924
GBP-SONIACMP-6M,2000-04-28,0.06010482728052697
GBP-SONIACMP-6M,2000-05-02,0.060085955876903685
GBP-SONIACMP-6M,2000-05-03,0.06002724912403301
GBP-SONIACMP-6M,2000-05-04,0.06001737565674509
GBP-SONIACMP-6M,2000-05-05,0.06003070529692092
GBP-SONIACMP-6M,2000-05-08,0.06006828365123647
GBP-SONIACMP-6M,2000-05-09,0.060050510093209664
GBP-SONIACMP-6M,2000-05-10,0.06004738354274035
GBP-SONIACMP-6M,2000-05-11,0.060048441644197835
GBP-SONIACMP-6M,2000-05-12,0.06006814808679619
GBP-SONIACMP-6M,2000-05-15,0.060068359537247845
GBP-SONIACMP-6M,2000-05-16,0.06005464617798562
GBP-SONIACMP-6M,2000-05-17,0.06002148909701446
GBP-SONIACMP-6M,2000-05-18,0.06001402653867713
GBP-SONIACMP-6M,2000-05-19,0.05999435435964139
GBP-SONIACMP-6M,2000-05-22,0.06006233489010459
GBP-SONIACMP-6M,2000-05-23,0.060073188522267146
GBP-SONIACMP-6M,2000-05-24,0.060140763563995524
GBP-SONIACMP-6M,2000-05-25,0.06011445010456107
GBP-SONIACMP-6M,2000-05-26,0.06011935999705114
GBP-SONIACMP-6M,2000-05-30,0.060112977482142615
GBP-SONIACMP-6M,2000-05-31,0.06010215431583936
GBP-SONIACMP-6M,2000-06-01,0.060126056010982164
GBP-SONIACMP-6M,2000-06-02,0.0601272242954872
GBP-SONIACMP-6M,2000-06-05,0.06014572448923631
GBP-SONIACMP-6M,2000-06-06,0.06022154528428708
GBP-SONIACMP-6M,2000-06-07,0.060238821389804006
GBP-SONIACMP-6M,2000-06-08,0.06023973885923
GBP-SONIACMP-6M,2000-06-09,0.06024093213670147
GBP-SONIACMP-6M,2000-06-12,0.060229202214375374
