Reference, Date, Value
EUR-ESTRCMP-1M,2017-03-15,-0.004453871216204275
EUR-ESTRCMP-1M,2017-03-16,-0.004455980618962789
EUR-ESTRCMP-1M,2017-03-17,-0.00445727046237809
EUR-ESTRCMP-1M,2017-03-20,-0.004459758815392835
EUR-ESTRCMP-1M,2017-03-21,-0.004460431290360667
EUR-ESTRCMP-1M,2017-03-22,-0.004461790306401015
EUR-ESTRCMP-1M,2017-03-23,-0.004467911855168261
EUR-ESTRCMP-1M,2017-03-24,-0.004470813999301013
EUR-ESTRCMP-1M,2017-03-27,-0.004472562712407591
EUR-ESTRCMP-1M,2017-03-28,-0.004473051325525143
EUR-ESTRCMP-1M,2017-03-29,-0.004473215843866507
EUR-ESTRCMP-1M,2017-03-30,-0.004473234762116807
EUR-ESTRCMP-1M,2017-03-31,-0.0044725683356880985
EUR-ESTRCMP-1M,2017-04-03,-0.004471901909222087
EUR-ESTRCMP-1M,2017-04-04,-0.0044716823960877505
EUR-ESTRCMP-1M,2017-04-05,-0.004472114652105827
EUR-ESTRCMP-1M,2017-04-06,-0.004470902269463117
EUR-ESTRCMP-1M,2017-04-07,-0.004469902629594902
EUR-ESTRCMP-1M,2017-04-10,-0.0044692362029863375
EUR-ESTRCMP-1M,2017-04-11,-0.004467933816302422
EUR-ESTRCMP-1M,2017-04-12,-0.0044588935333322866
EUR-ESTRCMP-1M,2017-04-13,-0.004458893533334951
EUR-ESTRCMP-1M,2017-04-18,-0.004459799726536928
EUR-ESTRCMP-1M,2017-04-19,-0.004458881136328433
EUR-ESTRCMP-1M,2017-04-20,-0.0044575606539187795
EUR-ESTRCMP-1M,2017-04-21,-0.004458893508478834
EUR-ESTRCMP-1M,2017-04-24,-0.004459559935704238
EUR-ESTRCMP-1M,2017-04-25,-0.004456675810403654
EUR-ESTRCMP-1M,2017-04-26,-0.0044558142724920365
EUR-ESTRCMP-1M,2017-04-27,-0.004453388347070162
EUR-ESTRCMP-1M,2017-04-28,-0.00445459747428439
EUR-ESTRCMP-1M,2017-05-02,-0.004454796211588313
EUR-ESTRCMP-1M,2017-05-03,-0.004455005996913917
EUR-ESTRCMP-1M,2017-05-04,-0.0044527434013642885
EUR-ESTRCMP-1M,2017-05-05,-0.00445242094042118
EUR-ESTRCMP-1M,2017-05-08,-0.004452174146669451
EUR-ESTRCMP-1M,2017-05-09,-0.00445229712409137
EUR-ESTRCMP-1M,2017-05-10,-0.004452426261805803
EUR-ESTRCMP-1M,2017-05-11,-0.004451131072602174
EUR-ESTRCMP-1M,2017-05-12,-0.004451453533596854
EUR-ESTRCMP-1M,2017-05-15,-0.004457020687614989
EUR-ESTRCMP-1M,2017-05-16,-0.004456670421097153
EUR-ESTRCMP-1M,2017-05-17,-0.004456295767017538
EUR-ESTRCMP-1M,2017-05-18,-0.00445661285859505
EUR-ESTRCMP-1M,2017-05-19,-0.004456612858592471
EUR-ESTRCMP-1M,2017-05-22,-0.004456414844595601
EUR-ESTRCMP-1M,2017-05-23,-0.004455108497344318
EUR-ESTRCMP-1M,2017-05-24,-0.004454038516757283
EUR-ESTRCMP-1M,2017-05-25,-0.004457902773346836
EUR-ESTRCMP-1M,2017-05-26,-0.004458870155722331
EUR-ESTRCMP-1M,2017-05-29,-0.0044588877349092115
EUR-ESTRCMP-1M,2017-05-30,-0.00445760760720712
EUR-ESTRCMP-1M,2017-05-31,-0.004457263196948541
EUR-ESTRCMP-1M,2017-06-01,-0.004458221307629184
EUR-ESTRCMP-1M,2017-06-02,-0.004457888093988505
EUR-ESTRCMP-1M,2017-06-05,-0.004457554880350489
EUR-ESTRCMP-1M,2017-06-06,-0.004458857103931957
EUR-ESTRCMP-1M,2017-06-07,-0.004459520398356262
EUR-ESTRCMP-1M,2017-06-08,-0.00446088701604852
EUR-ESTRCMP-1M,2017-06-09,-0.004461220229587948
EUR-ESTRCMP-1M,2017-06-12,-0.0044622198701196325
EUR-ESTRCMP-1M,2017-06-13,-0.004462918089749579
EUR-ESTRCMP-1M,2017-06-14,-0.004462745053452756
EUR-ESTRCMP-1M,2017-06-15,-0.004464885627469162
EUR-ESTRCMP-1M,2017-06-16,-0.0044658852677570415
EUR-ESTRCMP-1M,2017-06-19,-0.004465218840879359
EUR-ESTRCMP-1M,2017-06-20,-0.004465104795259994
EUR-ESTRCMP-1M,2017-06-21,-0.004465002325874638
