Reference, Date, Value
EUR-ESTRCMP-6M,2017-03-15,-0.004454785775554972
EUR-ESTRCMP-6M,2017-03-16,-0.004454974410981218
EUR-ESTRCMP-6M,2017-03-17,-0.004455082860475386
EUR-ESTRCMP-6M,2017-03-20,-0.004454161039850988
EUR-ESTRCMP-6M,2017-03-21,-0.0044545443706485305
EUR-ESTRCMP-6M,2017-03-22,-0.0044547857918465885
EUR-ESTRCMP-6M,2017-03-23,-0.004455733589598798
EUR-ESTRCMP-6M,2017-03-24,-0.004456113162605954
EUR-ESTRCMP-6M,2017-03-27,-0.00445633006145136
EUR-ESTRCMP-6M,2017-03-28,-0.004456365216555145
EUR-ESTRCMP-6M,2017-03-29,-0.004456345633121106
EUR-ESTRCMP-6M,2017-03-30,-0.004458219003297836
EUR-ESTRCMP-6M,2017-03-31,-0.004458164481650966
EUR-ESTRCMP-6M,2017-04-03,-0.004458055438354825
EUR-ESTRCMP-6M,2017-04-04,-0.004458000916705772
EUR-ESTRCMP-6M,2017-04-05,-0.004457913859214097
EUR-ESTRCMP-6M,2017-04-06,-0.004457837347685585
EUR-ESTRCMP-6M,2017-04-07,-0.004457782826026704
EUR-ESTRCMP-6M,2017-04-10,-0.0044577828260264855
EUR-ESTRCMP-6M,2017-04-11,-0.004457728304366512
EUR-ESTRCMP-6M,2017-04-12,-0.004457617129132903
EUR-ESTRCMP-6M,2017-04-13,-0.0044576716507959335
EUR-ESTRCMP-6M,2017-04-18,-0.004457835215774544
EUR-ESTRCMP-6M,2017-04-19,-0.004457911754427698
EUR-ESTRCMP-6M,2017-04-20,-0.004457726172455908
EUR-ESTRCMP-6M,2017-04-21,-0.004457726172456344
EUR-ESTRCMP-6M,2017-04-24,-0.004457726172453942
EUR-ESTRCMP-6M,2017-04-25,-0.004457835215773015
EUR-ESTRCMP-6M,2017-04-26,-0.004458136251279521
EUR-ESTRCMP-6M,2017-04-27,-0.004458875631746783
EUR-ESTRCMP-6M,2017-04-28,-0.004459255204196124
EUR-ESTRCMP-6M,2017-05-02,-0.004459529992820625
EUR-ESTRCMP-6M,2017-05-03,-0.004459636632359211
EUR-ESTRCMP-6M,2017-05-04,-0.004459851679095814
EUR-ESTRCMP-6M,2017-05-05,-0.004460068577541757
EUR-ESTRCMP-6M,2017-05-08,-0.0044602854759644575
EUR-ESTRCMP-6M,2017-05-09,-0.004460549160943638
EUR-ESTRCMP-6M,2017-05-10,-0.004460661322166379
EUR-ESTRCMP-6M,2017-05-11,-0.004460936179162521
EUR-ESTRCMP-6M,2017-05-12,-0.004461098852912209
EUR-ESTRCMP-6M,2017-05-15,-0.004462400242071471
EUR-ESTRCMP-6M,2017-05-16,-0.00446301662845782
EUR-ESTRCMP-6M,2017-05-17,-0.004463034296512049
EUR-ESTRCMP-6M,2017-05-18,-0.004463376299898642
EUR-ESTRCMP-6M,2017-05-19,-0.004463538973447838
EUR-ESTRCMP-6M,2017-05-22,-0.0044637016469861734
EUR-ESTRCMP-6M,2017-05-23,-0.004463982162702205
EUR-ESTRCMP-6M,2017-05-24,-0.004463897200458832
EUR-ESTRCMP-6M,2017-05-25,-0.004464786165066514
EUR-ESTRCMP-6M,2017-05-26,-0.004465057287431726
EUR-ESTRCMP-6M,2017-05-29,-0.00446514024100735
EUR-ESTRCMP-6M,2017-05-30,-0.004465467369759851
EUR-ESTRCMP-6M,2017-05-31,-0.004465892664451794
EUR-ESTRCMP-6M,2017-06-01,-0.004466285207573279
EUR-ESTRCMP-6M,2017-06-02,-0.004466394250420381
EUR-ESTRCMP-6M,2017-06-05,-0.004466557814678257
EUR-ESTRCMP-6M,2017-06-06,-0.004467103028704096
EUR-ESTRCMP-6M,2017-06-07,-0.004467510595953865
EUR-ESTRCMP-6M,2017-06-08,-0.004468029908520928
EUR-ESTRCMP-6M,2017-06-09,-0.004468247994003715
EUR-ESTRCMP-6M,2017-06-12,-0.004468575122173733
EUR-ESTRCMP-6M,2017-06-13,-0.004468738686245309
EUR-ESTRCMP-6M,2017-06-14,-0.004468804942582445
EUR-ESTRCMP-6M,2017-06-15,-0.00446933843321805
EUR-ESTRCMP-6M,2017-06-16,-0.0044695565185549424
EUR-ESTRCMP-6M,2017-06-19,-0.004469501997219955
EUR-ESTRCMP-6M,2017-06-20,-0.0044695019972212655
EUR-ESTRCMP-6M,2017-06-21,-0.004470363699329756
EUR-ESTRCMP-6M,2017-06-22,-0.004470698833661246
EUR-ESTRCMP-6M,2017-06-23,-0.004470758164337602
EUR-ESTRCMP-6M,2017-06-26,-0.004470867206933102
EUR-ESTRCMP-6M,2017-06-27,-0.004470921728228777
EUR-ESTRCMP-6M,2017-06-28,-0.004470982307367349
EUR-ESTRCMP-6M,2017-06-29,-0.004477044201895793
EUR-ESTRCMP-6M,2017-06-30,-0.004477152650169415
EUR-ESTRCMP-6M,2017-07-03,-0.004477261098440648
EUR-ESTRCMP-6M,2017-07-04,-0.004478039167144599
EUR-ESTRCMP-6M,2017-07-05,-0.004478192155981914
EUR-ESTRCMP-6M,2017-07-06,-0.00447910475059181
EUR-ESTRCMP-6M,2017-07-07,-0.004479430095060133
EUR-ESTRCMP-6M,2017-07-10,-0.004479646991343676
EUR-ESTRCMP-6M,2017-07-11,-0.004480452985143843
EUR-ESTRCMP-6M,2017-07-12,-0.0044806190517101855
EUR-ESTRCMP-6M,2017-07-13,-0.004481599081278808
EUR-ESTRCMP-6M,2017-07-14,-0.004481978649350781
EUR-ESTRCMP-6M,2017-07-17,-0.004482195545358891
EUR-ESTRCMP-6M,2017-07-18,-0.004483188637895483
EUR-ESTRCMP-6M,2017-07-19,-0.00448331559566696
EUR-ESTRCMP-6M,2017-07-20,-0.00448409341702806
EUR-ESTRCMP-6M,2017-07-21,-0.004484310312793322
EUR-ESTRCMP-6M,2017-07-24,-0.00448458143246851
EUR-ESTRCMP-6M,2017-07-25,-0.004485334243960989
EUR-ESTRCMP-6M,2017-07-26,-0.004485526756514246
EUR-ESTRCMP-6M,2017-07-27,-0.004486425073699713
EUR-ESTRCMP-6M,2017-07-28,-0.004486479297582488
EUR-ESTRCMP-6M,2017-07-31,-0.004486967312443401
EUR-ESTRCMP-6M,2017-08-01,-0.004487801692432124
