Reference, Date, Value
GBP-SONIACMP-3M,2000-01-05,0.05552438987321349
GBP-SONIACMP-3M,2000-01-06,0.05701734614866532
GBP-SONIACMP-3M,2000-01-07,0.057128082300102814
GBP-SONIACMP-3M,2000-01-10,0.05723250312658924
GBP-SONIACMP-3M,2000-01-11,0.05733345943025012
GBP-SONIACMP-3M,2000-01-12,0.05781870657791734
GBP-SONIACMP-3M,2000-01-13,0.05802629166124747
GBP-SONIACMP-3M,2000-01-14,0.058277071946093474
GBP-SONIACMP-3M,2000-01-17,0.05853250716797657
GBP-SONIACMP-3M,2000-01-18,0.05856424462867712
GBP-SONIACMP-3M,2000-01-19,0.058762913069696866
GBP-SONIACMP-3M,2000-01-20,0.058808955703491775
GBP-SONIACMP-3M,2000-01-21,0.05885778591362591
GBP-SONIACMP-3M,2000-01-24,0.05888604706309403
GBP-SONIACMP-3M,2000-01-25,0.05910376578462083
GBP-SONIACMP-3M,2000-01-26,0.0590814113117712
GBP-SONIACMP-3M,2000-01-27,0.05907625799985589
GBP-SONIACMP-3M,2000-01-28,0.05906285688639324
GBP-SONIACMP-3M,2000-01-31,0.05906305756788299
GBP-SONIACMP-3M,2000-02-01,0.0590484525913961
GBP-SONIACMP-3M,2000-02-02,0.05897227119947891
GBP-SONIACMP-3M,2000-02-03,0.058898856794839825
GBP-SONIACMP-3M,2000-02-04,0.058861863507826184
GBP-SONIACMP-3M,2000-02-07,0.05884681729693229
GBP-SONIACMP-3M,2000-02-08,0.05881871986431059
GBP-SONIACMP-3M,2000-02-09,0.05894251055170949
GBP-SONIACMP-3M,2000-02-10,0.05900675655196894
GBP-SONIACMP-3M,2000-02-11,0.05908228498109264
GBP-SONIACMP-3M,2000-02-14,0.05919855083185137
GBP-SONIACMP-3M,2000-02-15,0.05914574445643811
GBP-SONIACMP-3M,2000-02-16,0.05934715077632577
GBP-SONIACMP-3M,2000-02-17,0.05933864295537965
GBP-SONIACMP-3M,2000-02-18,0.0593209687593168
GBP-SONIACMP-3M,2000-02-21,0.05933556562548357
GBP-SONIACMP-3M,2000-02-22,0.059344053369778625
GBP-SONIACMP-3M,2000-02-23,0.05917075729490487
GBP-SONIACMP-3M,2000-02-24,0.05916965120269928
GBP-SONIACMP-3M,2000-02-25,0.05916859169885801
GBP-SONIACMP-3M,2000-02-28,0.05922243522540421
GBP-SONIACMP-3M,2000-02-29,0.05916028470920587
GBP-SONIACMP-3M,2000-03-01,0.05907059387388403
GBP-SONIACMP-3M,2000-03-02,0.05906188954532228
GBP-SONIACMP-3M,2000-03-03,0.05905824071604757
GBP-SONIACMP-3M,2000-03-06,0.05900409698534695
GBP-SONIACMP-3M,2000-03-07,0.05891108018808413
GBP-SONIACMP-3M,2000-03-08,0.058885139237881856
GBP-SONIACMP-3M,2000-03-09,0.058843327894789584
GBP-SONIACMP-3M,2000-03-10,0.05884059273119167
GBP-SONIACMP-3M,2000-03-13,0.058912534816446205
GBP-SONIACMP-3M,2000-03-14,0.05883810193552888
GBP-SONIACMP-3M,2000-03-15,0.05893949196886469
GBP-SONIACMP-3M,2000-03-16,0.05897550297402951
GBP-SONIACMP-3M,2000-03-17,0.05901029014470009
GBP-SONIACMP-3M,2000-03-20,0.059115303393191695
GBP-SONIACMP-3M,2000-03-21,0.05910411529291596
GBP-SONIACMP-3M,2000-03-22,0.058941011141950723
GBP-SONIACMP-3M,2000-03-23,0.058989562135338604
GBP-SONIACMP-3M,2000-03-24,0.05894428677274391
GBP-SONIACMP-3M,2000-03-27,0.058942455944598016
GBP-SONIACMP-3M,2000-03-28,0.05926913200222383
GBP-SONIACMP-3M,2000-03-29,0.059374425850473984
GBP-SONIACMP-3M,2000-03-30,0.059402862691994136
GBP-SONIACMP-3M,2000-03-31,0.0595178026713983
GBP-SONIACMP-3M,2000-04-03,0.059578837002788314
GBP-SONIACMP-3M,2000-04-04,0.059590498305309006
GBP-SONIACMP-3M,2000-04-05,0.05943710397154756
GBP-SONIACMP-3M,2000-04-06,0.05940017479481513
GBP-SONIACMP-3M,2000-04-07,0.0594197765742357
GBP-SONIACMP-3M,2000-04-10,0.059440471265049734
GBP-SONIACMP-3M,2000-04-11,0.05946030726029798
GBP-SONIACMP-3M,2000-04-12,0.059369150863335274
GBP-SONIACMP-3M,2000-04-13,0.05932050435258453
GBP-SONIACMP-3M,2000-04-14,0.05927215951572904
GBP-SONIACMP-3M,2000-04-17,0.059347207389285936
GBP-SONIACMP-3M,2000-04-18,0.05943497885334051
GBP-SONIACMP-3M,2000-04-19,0.05948089215091109
GBP-SONIACMP-3M,2000-04-20,0.05947498255651649
GBP-SONIACMP-3M,2000-04-25,0.059503471165430935
GBP-SONIACMP-3M,2000-04-26,0.05950971520671175
GBP-SONIACMP-3M,2000-04-27,0.059522250338083955
GBP-SONIACMP-3M,2000-04-28,0.05949443041126417
GBP-SONIACMP-3M,2000-05-02,0.05946867355761417
GBP-SONIACMP-3M,2000-05-03,0.059485220139956385
GBP-SONIACMP-3M,2000-05-04,0.05945902508971166
GBP-SONIACMP-3M,2000-05-05,0.059447652397897385
GBP-SONIACMP-3M,2000-05-08,0.05952494482460966
GBP-SONIACMP-3M,2000-05-09,0.05963197857657044
GBP-SONIACMP-3M,2000-05-10,0.059613831463656654
GBP-SONIACMP-3M,2000-05-11,0.05963011346399259
GBP-SONIACMP-3M,2000-05-12,0.05963330148251763
GBP-SONIACMP-3M,2000-05-15,0.05961535372116857
GBP-SONIACMP-3M,2000-05-16,0.05967162235870792
GBP-SONIACMP-3M,2000-05-17,0.05958190375091946
GBP-SONIACMP-3M,2000-05-18,0.05955865036769999
GBP-SONIACMP-3M,2000-05-19,0.059476040567374
GBP-SONIACMP-3M,2000-05-22,0.059440819354400216
GBP-SONIACMP-3M,2000-05-23,0.059334490628648394
GBP-SONIACMP-3M,2000-05-24,0.059369972068683725
GBP-SONIACMP-3M,2000-05-25,0.05932415193694397
GBP-SONIACMP-3M,2000-05-26,0.05932571822319061
GBP-SONIACMP-3M,2000-05-30,0.05932368863903619
GBP-SONIACMP-3M,2000-05-31,0.059362431420721846
GBP-SONIACMP-3M,2000-06-01,0.05955184201465275
GBP-SONIACMP-3M,2000-06-02,0.05953968589312053
GBP-SONIACMP-3M,2000-06-05,0.059508556745922356
GBP-SONIACMP-3M,2000-06-06,0.05947803836424316
GBP-SONIACMP-3M,2000-06-07,0.05952502150698518
GBP-SONIACMP-3M,2000-06-08,0.05954421534011496
GBP-SONIACMP-3M,2000-06-09,0.059550039722126226
GBP-SONIACMP-3M,2000-06-12,0.05956786554152133
GBP-SONIACMP-3M,2000-06-13,0.05967722409955038
GBP-SONIACMP-3M,2000-06-14,0.05983354823632548
GBP-SONIACMP-3M,2000-06-15,0.059938482368532775
GBP-SONIACMP-3M,2000-06-16,0.06003781487670352
GBP-SONIACMP-3M,2000-06-19,0.060155794883023694
GBP-SONIACMP-3M,2000-06-20,0.06010072838122611
GBP-SONIACMP-3M,2000-06-21,0.06019455789755013
GBP-SONIACMP-3M,2000-06-22,0.060250218255040594
GBP-SONIACMP-3M,2000-06-23,0.06023169425666827
GBP-SONIACMP-3M,2000-06-26,0.06026080994138799
GBP-SONIACMP-3M,2000-06-27,0.060132383700547645
GBP-SONIACMP-3M,2000-06-28,0.059831026184746595
GBP-SONIACMP-3M,2000-06-29,0.05989611357044618
GBP-SONIACMP-3M,2000-06-30,0.059986156212452464
GBP-SONIACMP-3M,2000-07-03,0.05997096516066567
GBP-SONIACMP-3M,2000-07-04,0.05995480120636506
GBP-SONIACMP-3M,2000-07-05,0.060246318651859795
GBP-SONIACMP-3M,2000-07-06,0.06033437305179565
GBP-SONIACMP-3M,2000-07-07,0.0603591755136502
GBP-SONIACMP-3M,2000-07-10,0.06036695395193054
GBP-SONIACMP-3M,2000-07-11,0.060400958681863806
GBP-SONIACMP-3M,2000-07-12,0.06053921264185938
GBP-SONIACMP-3M,2000-07-13,0.0606233776755684
GBP-SONIACMP-3M,2000-07-14,0.06060787502644344
GBP-SONIACMP-3M,2000-07-17,0.06048531361300246
GBP-SONIACMP-3M,2000-07-18,0.06027728422918449
GBP-SONIACMP-3M,2000-07-19,0.06031779549105218
GBP-SONIACMP-3M,2000-07-20,0.060291393378262975
GBP-SONIACMP-3M,2000-07-21,0.060232411637541734
GBP-SONIACMP-3M,2000-07-24,0.06013508178663508
GBP-SONIACMP-3M,2000-07-25,0.059894065510321295
GBP-SONIACMP-3M,2000-07-26,0.05974977326469114
GBP-SONIACMP-3M,2000-07-27,0.05980776620920327
GBP-SONIACMP-3M,2000-07-28,0.05982126901298687
GBP-SONIACMP-3M,2000-07-31,0.05980976295790367
GBP-SONIACMP-3M,2000-08-01,0.0596670829535476
GBP-SONIACMP-3M,2000-08-02,0.059659113946752065
GBP-SONIACMP-3M,2000-08-03,0.05967476728783888
GBP-SONIACMP-3M,2000-08-04,0.059681286815628905
GBP-SONIACMP-3M,2000-08-07,0.05971892588045745
