Reference, Date, Value
USD-LIBOR-12M,2021-01-29,0.0031113
USD-LIBOR-12M,2021-01-28,0.0031075
USD-LIBOR-12M,2021-01-27,0.00312
USD-LIBOR-12M,2021-01-26,0.003115
USD-LIBOR-12M,2021-01-25,0.0031225
USD-LIBOR-12M,2021-01-22,0.0031225
USD-LIBOR-12M,2021-01-21,0.0031538
USD-LIBOR-12M,2021-01-20,0.0031725
USD-LIBOR-12M,2021-01-19,0.00313
USD-LIBOR-12M,2021-01-18,0.0031238
USD-LIBOR-12M,2021-01-15,0.0032263
USD-LIBOR-12M,2021-01-14,0.0032575
USD-LIBOR-12M,2021-01-13,0.0032625
USD-LIBOR-12M,2021-01-12,0.0032563
USD-LIBOR-12M,2021-01-11,0.0032688
USD-LIBOR-12M,2021-01-08,0.0032963
USD-LIBOR-12M,2021-01-07,0.0032925
USD-LIBOR-12M,2021-01-06,0.0033238
USD-LIBOR-12M,2021-01-05,0.0032975
USD-LIBOR-12M,2021-01-04,0.0034063
USD-LIBOR-12M,2020-12-31,0.0034188
USD-LIBOR-12M,2020-12-30,0.0034238
USD-LIBOR-12M,2020-12-29,0.0034125
USD-LIBOR-12M,2020-12-24,0.0034038
USD-LIBOR-12M,2020-12-23,0.0033863
USD-LIBOR-12M,2020-12-22,0.0033725
USD-LIBOR-12M,2020-12-21,0.003325
USD-LIBOR-12M,2020-12-18,0.00334
USD-LIBOR-12M,2020-12-17,0.0033388
USD-LIBOR-12M,2020-12-16,0.0033313
USD-LIBOR-12M,2020-12-15,0.0033125
USD-LIBOR-12M,2020-12-14,0.0033488
USD-LIBOR-12M,2020-12-11,0.0033588
USD-LIBOR-12M,2020-12-10,0.003345
USD-LIBOR-12M,2020-12-09,0.0033588
USD-LIBOR-12M,2020-12-08,0.0033725
USD-LIBOR-12M,2020-12-07,0.0033825
USD-LIBOR-12M,2020-12-03,0.0033638
USD-LIBOR-12M,2020-12-02,0.0033438
USD-LIBOR-12M,2020-12-01,0.0033313
USD-LIBOR-12M,2020-11-30,0.0033025
USD-LIBOR-12M,2020-11-27,0.0033038
USD-LIBOR-12M,2020-11-26,0.00333
USD-LIBOR-12M,2020-11-25,0.0033738
USD-LIBOR-12M,2020-11-24,0.0033563
USD-LIBOR-12M,2020-11-23,0.0033563
USD-LIBOR-12M,2020-11-20,0.003365
USD-LIBOR-12M,2020-11-19,0.0033863
USD-LIBOR-12M,2020-11-18,0.0033875
USD-LIBOR-12M,2020-11-17,0.0033875
USD-LIBOR-12M,2020-11-16,0.0033963
USD-LIBOR-12M,2020-11-13,0.0033938
USD-LIBOR-12M,2020-11-12,0.003405
USD-LIBOR-12M,2020-11-11,0.0034188
USD-LIBOR-12M,2020-11-10,0.0033813
USD-LIBOR-12M,2020-11-09,0.003325
USD-LIBOR-12M,2020-11-06,0.0033338
USD-LIBOR-12M,2020-11-05,0.0033375
USD-LIBOR-12M,2020-11-04,0.0033313
USD-LIBOR-12M,2020-11-03,0.00334
USD-LIBOR-12M,2020-11-02,0.0033238
USD-LIBOR-12M,2020-10-30,0.0033013
USD-LIBOR-12M,2020-10-29,0.00331
USD-LIBOR-12M,2020-10-28,0.0032763
USD-LIBOR-12M,2020-10-27,0.0033175
USD-LIBOR-12M,2020-10-26,0.00332
USD-LIBOR-12M,2020-10-23,0.0033663
USD-LIBOR-12M,2020-10-22,0.0033513
USD-LIBOR-12M,2020-10-21,0.0033488
USD-LIBOR-12M,2020-10-20,0.0033713
USD-LIBOR-12M,2020-10-19,0.0033975
USD-LIBOR-12M,2020-10-16,0.00335
USD-LIBOR-12M,2020-10-15,0.0034775
USD-LIBOR-12M,2020-10-14,0.00344
USD-LIBOR-12M,2020-10-13,0.003455
USD-LIBOR-12M,2020-10-12,0.0034763
USD-LIBOR-12M,2020-10-09,0.0034763
USD-LIBOR-12M,2020-10-08,0.003495
USD-LIBOR-12M,2020-10-07,0.0034788
USD-LIBOR-12M,2020-10-06,0.0034388
USD-LIBOR-12M,2020-10-05,0.0034875
USD-LIBOR-12M,2020-10-02,0.003575
USD-LIBOR-12M,2020-10-01,0.0035988
USD-LIBOR-12M,2020-09-30,0.0036013
USD-LIBOR-12M,2020-09-29,0.0035925
USD-LIBOR-12M,2020-09-28,0.003655
USD-LIBOR-12M,2020-09-25,0.0036925
USD-LIBOR-12M,2020-09-24,0.0037213
USD-LIBOR-12M,2020-09-23,0.0037175
USD-LIBOR-12M,2020-09-22,0.003765
USD-LIBOR-12M,2020-09-21,0.003785
USD-LIBOR-12M,2020-09-18,0.0037388
USD-LIBOR-12M,2020-09-17,0.0037625
USD-LIBOR-12M,2020-09-16,0.00378
USD-LIBOR-12M,2020-09-15,0.0038575
USD-LIBOR-12M,2020-09-14,0.0040263
USD-LIBOR-12M,2020-09-11,0.0041388
USD-LIBOR-12M,2020-09-10,0.0041413
USD-LIBOR-12M,2020-09-09,0.0041475
USD-LIBOR-12M,2020-09-08,0.00427
USD-LIBOR-12M,2020-09-07,0.00421
USD-LIBOR-12M,2020-09-04,0.00421
USD-LIBOR-12M,2020-09-03,0.0042625
USD-LIBOR-12M,2020-09-02,0.00425
USD-LIBOR-12M,2020-09-01,0.0043263
USD-LIBOR-12M,2020-08-28,0.0044525
USD-LIBOR-12M,2020-08-27,0.0044238
USD-LIBOR-12M,2020-08-26,0.0044588
USD-LIBOR-12M,2020-08-25,0.0044
USD-LIBOR-12M,2020-08-24,0.0043913
USD-LIBOR-12M,2020-08-21,0.00441
USD-LIBOR-12M,2020-08-20,0.0044063
USD-LIBOR-12M,2020-08-19,0.0044488
USD-LIBOR-12M,2020-08-18,0.0044713
USD-LIBOR-12M,2020-08-17,0.0046038
USD-LIBOR-12M,2020-08-14,0.0046088
USD-LIBOR-12M,2020-08-13,0.004585
USD-LIBOR-12M,2020-08-12,0.0045788
USD-LIBOR-12M,2020-08-11,0.0045813
USD-LIBOR-12M,2020-08-10,0.0045538
USD-LIBOR-12M,2020-08-07,0.00449
USD-LIBOR-12M,2020-08-06,0.0044638
USD-LIBOR-12M,2020-08-05,0.004435
USD-LIBOR-12M,2020-08-04,0.0045088
USD-LIBOR-12M,2020-08-03,0.0044675
USD-LIBOR-12M,2020-07-31,0.0044863
USD-LIBOR-12M,2020-07-30,0.004565
USD-LIBOR-12M,2020-07-29,0.0046113
USD-LIBOR-12M,2020-07-28,0.004605
USD-LIBOR-12M,2020-07-27,0.0045688
USD-LIBOR-12M,2020-07-24,0.004595
USD-LIBOR-12M,2020-07-23,0.0046213
USD-LIBOR-12M,2020-07-22,0.0046325
USD-LIBOR-12M,2020-07-21,0.0046438
USD-LIBOR-12M,2020-07-20,0.004685
USD-LIBOR-12M,2020-07-17,0.0047
USD-LIBOR-12M,2020-07-16,0.004755
USD-LIBOR-12M,2020-07-15,0.0047688
USD-LIBOR-12M,2020-07-14,0.00481
USD-LIBOR-12M,2020-07-13,0.0048125
USD-LIBOR-12M,2020-07-10,0.0048013
USD-LIBOR-12M,2020-07-09,0.0048413
USD-LIBOR-12M,2020-07-08,0.0048813
USD-LIBOR-12M,2020-07-07,0.0049225
USD-LIBOR-12M,2020-07-06,0.0051563
USD-LIBOR-12M,2020-07-03,0.0050563
USD-LIBOR-12M,2020-07-02,0.0053863
USD-LIBOR-12M,2020-07-01,0.0053325
USD-LIBOR-12M,2020-06-30,0.0054575
USD-LIBOR-12M,2020-06-29,0.0055588
USD-LIBOR-12M,2020-06-26,0.0056625
USD-LIBOR-12M,2020-06-25,0.0057038
USD-LIBOR-12M,2020-06-24,0.0056375
USD-LIBOR-12M,2020-06-23,0.0056538
USD-LIBOR-12M,2020-06-22,0.0057375
USD-LIBOR-12M,2020-06-19,0.0057575
USD-LIBOR-12M,2020-06-18,0.0057738
USD-LIBOR-12M,2020-06-17,0.0058388
USD-LIBOR-12M,2020-06-16,0.005855
USD-LIBOR-12M,2020-06-15,0.0059075
USD-LIBOR-12M,2020-06-12,0.0059338
USD-LIBOR-12M,2020-06-11,0.0060463
USD-LIBOR-12M,2020-06-10,0.006455
USD-LIBOR-12M,2020-06-09,0.0063275
USD-LIBOR-12M,2020-06-08,0.0062988
USD-LIBOR-12M,2020-06-05,0.00634
USD-LIBOR-12M,2020-06-04,0.0062775
USD-LIBOR-12M,2020-06-03,0.006225
USD-LIBOR-12M,2020-06-02,0.006255
USD-LIBOR-12M,2020-06-01,0.006375
USD-LIBOR-12M,2020-05-29,0.006735
USD-LIBOR-12M,2020-05-28,0.0067688
USD-LIBOR-12M,2020-05-27,0.006805
USD-LIBOR-12M,2020-05-26,0.0067975
USD-LIBOR-12M,2020-05-22,0.0068175
USD-LIBOR-12M,2020-05-21,0.0068488
USD-LIBOR-12M,2020-05-20,0.0070638
USD-LIBOR-12M,2020-05-19,0.0072188
USD-LIBOR-12M,2020-05-18,0.0071825
USD-LIBOR-12M,2020-05-15,0.0075538
USD-LIBOR-12M,2020-05-14,0.0076175
USD-LIBOR-12M,2020-05-13,0.0076938
USD-LIBOR-12M,2020-05-12,0.0076875
USD-LIBOR-12M,2020-05-11,0.0076563
USD-LIBOR-12M,2020-05-07,0.0078288
USD-LIBOR-12M,2020-05-06,0.0079825
USD-LIBOR-12M,2020-05-05,0.0083125
USD-LIBOR-12M,2020-05-04,0.0082863
USD-LIBOR-12M,2020-05-01,0.008355
USD-LIBOR-12M,2020-04-30,0.0086463
USD-LIBOR-12M,2020-04-29,0.0089863
USD-LIBOR-12M,2020-04-28,0.0090975
USD-LIBOR-12M,2020-04-27,0.0092513
USD-LIBOR-12M,2020-04-24,0.009395
USD-LIBOR-12M,2020-04-23,0.0096025
USD-LIBOR-12M,2020-04-22,0.0097038
USD-LIBOR-12M,2020-04-21,0.009865
USD-LIBOR-12M,2020-04-20,0.0098213
USD-LIBOR-12M,2020-04-17,0.0098188
USD-LIBOR-12M,2020-04-16,0.0098125
USD-LIBOR-12M,2020-04-15,0.0101413
USD-LIBOR-12M,2020-04-14,0.0102588
USD-LIBOR-12M,2020-04-09,0.0105088
USD-LIBOR-12M,2020-04-08,0.0105313
USD-LIBOR-12M,2020-04-07,0.0104475
USD-LIBOR-12M,2020-04-06,0.0104263
USD-LIBOR-12M,2020-04-03,0.0104988
USD-LIBOR-12M,2020-04-02,0.0106013
USD-LIBOR-12M,2020-04-01,0.0100238
USD-LIBOR-12M,2020-03-31,0.009975
USD-LIBOR-12M,2020-03-30,0.01014
USD-LIBOR-12M,2020-03-27,0.009685
USD-LIBOR-12M,2020-03-26,0.0097275
USD-LIBOR-12M,2020-03-25,0.009875
USD-LIBOR-12M,2020-03-24,0.0095675
USD-LIBOR-12M,2020-03-23,0.0093738
USD-LIBOR-12M,2020-03-20,0.009335
USD-LIBOR-12M,2020-03-19,0.00922
USD-LIBOR-12M,2020-03-18,0.0088938
USD-LIBOR-12M,2020-03-17,0.0086175
USD-LIBOR-12M,2020-03-16,0.0081938
USD-LIBOR-12M,2020-03-13,0.0082163
USD-LIBOR-12M,2020-03-12,0.0075975
USD-LIBOR-12M,2020-03-11,0.007465
USD-LIBOR-12M,2020-03-10,0.0079213
USD-LIBOR-12M,2020-03-09,0.007435
USD-LIBOR-12M,2020-03-06,0.0084563
USD-LIBOR-12M,2020-03-05,0.0094425
USD-LIBOR-12M,2020-03-04,0.009675
USD-LIBOR-12M,2020-03-03,0.0124563
USD-LIBOR-12M,2020-03-02,0.0115388
USD-LIBOR-12M,2020-02-28,0.013815
USD-LIBOR-12M,2020-02-27,0.0153725
USD-LIBOR-12M,2020-02-26,0.0161013
USD-LIBOR-12M,2020-02-25,0.0164575
USD-LIBOR-12M,2020-02-24,0.0163475
USD-LIBOR-12M,2020-02-21,0.0172863
USD-LIBOR-12M,2020-02-20,0.0176175
USD-LIBOR-12M,2020-02-19,0.0176888
USD-LIBOR-12M,2020-02-18,0.0177188
USD-LIBOR-12M,2020-02-17,0.0179275
USD-LIBOR-12M,2020-02-14,0.0179838
USD-LIBOR-12M,2020-02-13,0.01802
USD-LIBOR-12M,2020-02-12,0.0181275
USD-LIBOR-12M,2020-02-11,0.0180713
USD-LIBOR-12M,2020-02-10,0.018005
USD-LIBOR-12M,2020-02-07,0.0183488
USD-LIBOR-12M,2020-02-06,0.0184263
USD-LIBOR-12M,2020-02-05,0.0183113
USD-LIBOR-12M,2020-02-04,0.01803
USD-LIBOR-12M,2020-02-03,0.01769
USD-LIBOR-12M,2020-01-31,0.0180663
USD-LIBOR-12M,2020-01-30,0.0182163
USD-LIBOR-12M,2020-01-29,0.0184713
USD-LIBOR-12M,2020-01-28,0.0183125
USD-LIBOR-12M,2020-01-27,0.0183725
USD-LIBOR-12M,2020-01-24,0.0187988
USD-LIBOR-12M,2020-01-23,0.018945
USD-LIBOR-12M,2020-01-22,0.01919
USD-LIBOR-12M,2020-01-21,0.0191838
USD-LIBOR-12M,2020-01-20,0.0192463
USD-LIBOR-12M,2020-01-17,0.01923
USD-LIBOR-12M,2020-01-16,0.0193013
USD-LIBOR-12M,2020-01-15,0.0195275
USD-LIBOR-12M,2020-01-14,0.0196313
USD-LIBOR-12M,2020-01-13,0.01962
USD-LIBOR-12M,2020-01-10,0.0196663
USD-LIBOR-12M,2020-01-09,0.0196875
USD-LIBOR-12M,2020-01-08,0.0195113
USD-LIBOR-12M,2020-01-07,0.019545
USD-LIBOR-12M,2020-01-06,0.0195488
USD-LIBOR-12M,2020-01-03,0.0196413
USD-LIBOR-12M,2020-01-02,0.0199488
USD-LIBOR-12M,2019-12-31,0.0199625
USD-LIBOR-12M,2019-12-30,0.02001
USD-LIBOR-12M,2019-12-27,0.0200425
USD-LIBOR-12M,2019-12-24,0.02012
USD-LIBOR-12M,2019-12-23,0.020015
USD-LIBOR-12M,2019-12-20,0.0199963
USD-LIBOR-12M,2019-12-19,0.01998
USD-LIBOR-12M,2019-12-18,0.0196963
USD-LIBOR-12M,2019-12-17,0.0196838
USD-LIBOR-12M,2019-12-16,0.0195963
USD-LIBOR-12M,2019-12-13,0.0196388
USD-LIBOR-12M,2019-12-12,0.0193288
USD-LIBOR-12M,2019-12-11,0.0194325
USD-LIBOR-12M,2019-12-10,0.0193288
USD-LIBOR-12M,2019-12-09,0.0193525
USD-LIBOR-12M,2019-12-06,0.0192313
USD-LIBOR-12M,2019-12-05,0.0192263
USD-LIBOR-12M,2019-12-04,0.01917
USD-LIBOR-12M,2019-12-03,0.0193663
USD-LIBOR-12M,2019-12-02,0.019625
USD-LIBOR-12M,2019-11-29,0.0195213
USD-LIBOR-12M,2019-11-28,0.0195025
USD-LIBOR-12M,2019-11-27,0.0193975
USD-LIBOR-12M,2019-11-26,0.0194163
USD-LIBOR-12M,2019-11-25,0.0194175
USD-LIBOR-12M,2019-11-22,0.0191488
USD-LIBOR-12M,2019-11-21,0.0190863
USD-LIBOR-12M,2019-11-20,0.0190925
USD-LIBOR-12M,2019-11-19,0.0194163
USD-LIBOR-12M,2019-11-18,0.0195338
USD-LIBOR-12M,2019-11-15,0.01961
USD-LIBOR-12M,2019-11-14,0.0197113
USD-LIBOR-12M,2019-11-13,0.01987
USD-LIBOR-12M,2019-11-12,0.0200563
USD-LIBOR-12M,2019-11-11,0.0199413
USD-LIBOR-12M,2019-11-08,0.0199975
USD-LIBOR-12M,2019-11-07,0.01983
USD-LIBOR-12M,2019-11-06,0.0197663
USD-LIBOR-12M,2019-11-05,0.0196688
USD-LIBOR-12M,2019-11-04,0.0196
USD-LIBOR-12M,2019-11-01,0.0192525
USD-LIBOR-12M,2019-10-31,0.0195538
USD-LIBOR-12M,2019-10-30,0.0197988
USD-LIBOR-12M,2019-10-29,0.0198875
USD-LIBOR-12M,2019-10-28,0.0199525
USD-LIBOR-12M,2019-10-25,0.0195575
USD-LIBOR-12M,2019-10-24,0.0196088
USD-LIBOR-12M,2019-10-23,0.0194275
USD-LIBOR-12M,2019-10-22,0.0196725
USD-LIBOR-12M,2019-10-21,0.0196063
USD-LIBOR-12M,2019-10-18,0.0198725
USD-LIBOR-12M,2019-10-17,0.0199313
USD-LIBOR-12M,2019-10-16,0.0199225
USD-LIBOR-12M,2019-10-15,0.0197413
USD-LIBOR-12M,2019-10-14,0.0197313
USD-LIBOR-12M,2019-10-11,0.019555
USD-LIBOR-12M,2019-10-10,0.01896
USD-LIBOR-12M,2019-10-09,0.0188188
USD-LIBOR-12M,2019-10-08,0.018885
USD-LIBOR-12M,2019-10-07,0.0186775
USD-LIBOR-12M,2019-10-04,0.0185313
USD-LIBOR-12M,2019-10-03,0.0191425
