Reference, Date, Value
USD-FED-FUNDCMP-3M,2000-01-03,0.057885061163174246
USD-FED-FUNDCMP-3M,2000-01-04,0.057885061163174246
USD-FED-FUNDCMP-3M,2000-01-05,0.05794191640819786
USD-FED-FUNDCMP-3M,2000-01-06,0.05805559286417546
USD-FED-FUNDCMP-3M,2000-01-07,0.05809015321094185
USD-FED-FUNDCMP-3M,2000-01-10,0.058128058549556584
USD-FED-FUNDCMP-3M,2000-01-11,0.0581659642882223
USD-FED-FUNDCMP-3M,2000-01-12,0.05820944482287285
USD-FED-FUNDCMP-3M,2000-01-13,0.05845272902297522
USD-FED-FUNDCMP-3M,2000-01-14,0.05845272902297522
USD-FED-FUNDCMP-3M,2000-01-17,0.05846387859704098
USD-FED-FUNDCMP-3M,2000-01-18,0.05851516729300554
USD-FED-FUNDCMP-3M,2000-01-19,0.05865064984718565
USD-FED-FUNDCMP-3M,2000-01-20,0.0587890858258993
USD-FED-FUNDCMP-3M,2000-01-21,0.058818392269788515
USD-FED-FUNDCMP-3M,2000-01-24,0.05887749100216583
USD-FED-FUNDCMP-3M,2000-01-25,0.05893101508110625
USD-FED-FUNDCMP-3M,2000-01-26,0.058974503866286734
USD-FED-FUNDCMP-3M,2000-01-27,0.059055264890823196
USD-FED-FUNDCMP-3M,2000-01-28,0.059168484330006745
USD-FED-FUNDCMP-3M,2000-01-31,0.05917306159960223
USD-FED-FUNDCMP-3M,2000-02-01,0.0592192838290968
USD-FED-FUNDCMP-3M,2000-02-02,0.05925761482039338
USD-FED-FUNDCMP-3M,2000-02-03,0.059361384915289535
USD-FED-FUNDCMP-3M,2000-02-04,0.05937145642576258
USD-FED-FUNDCMP-3M,2000-02-07,0.05940978889660009
USD-FED-FUNDCMP-3M,2000-02-08,0.059427827831653346
USD-FED-FUNDCMP-3M,2000-02-09,0.0594458668318385
USD-FED-FUNDCMP-3M,2000-02-10,0.05960111785453289
USD-FED-FUNDCMP-3M,2000-02-11,0.05961043181957937
USD-FED-FUNDCMP-3M,2000-02-14,0.05966567865062533
USD-FED-FUNDCMP-3M,2000-02-15,0.05971754398772866
USD-FED-FUNDCMP-3M,2000-02-16,0.05978406778845535
USD-FED-FUNDCMP-3M,2000-02-17,0.06014735988367104
USD-FED-FUNDCMP-3M,2000-02-18,0.06014735988367104
USD-FED-FUNDCMP-3M,2000-02-21,0.060227422091006844
USD-FED-FUNDCMP-3M,2000-02-22,0.060306358305826535
USD-FED-FUNDCMP-3M,2000-02-23,0.06038755144208885
USD-FED-FUNDCMP-3M,2000-02-24,0.06072624389317313
USD-FED-FUNDCMP-3M,2000-02-25,0.06082557210575679
USD-FED-FUNDCMP-3M,2000-02-28,0.06093373207613423
USD-FED-FUNDCMP-3M,2000-02-29,0.061029754441794724
USD-FED-FUNDCMP-3M,2000-03-01,0.06119606661928309
USD-FED-FUNDCMP-3M,2000-03-02,0.06135087014339958
USD-FED-FUNDCMP-3M,2000-03-03,0.061432553026030394
USD-FED-FUNDCMP-3M,2000-03-06,0.06152306847653309
USD-FED-FUNDCMP-3M,2000-03-07,0.061608066415499436
USD-FED-FUNDCMP-3M,2000-03-08,0.06176876845584412
USD-FED-FUNDCMP-3M,2000-03-09,0.06192922818163126
USD-FED-FUNDCMP-3M,2000-03-10,0.062000986941095355
USD-FED-FUNDCMP-3M,2000-03-13,0.06208268302628695
USD-FED-FUNDCMP-3M,2000-03-14,0.062171004688268375
USD-FED-FUNDCMP-3M,2000-03-15,0.062318857990499334
USD-FED-FUNDCMP-3M,2000-03-16,0.06248448535820372
USD-FED-FUNDCMP-3M,2000-03-17,0.0625584623912396
USD-FED-FUNDCMP-3M,2000-03-20,0.06263133666572143
USD-FED-FUNDCMP-3M,2000-03-21,0.06268654513939934
USD-FED-FUNDCMP-3M,2000-03-22,0.06281064090102143
USD-FED-FUNDCMP-3M,2000-03-23,0.06292720216426481
USD-FED-FUNDCMP-3M,2000-03-24,0.06298131041972184
USD-FED-FUNDCMP-3M,2000-03-27,0.06303431521999163
USD-FED-FUNDCMP-3M,2000-03-28,0.0631204492643599
USD-FED-FUNDCMP-3M,2000-03-29,0.0631319371108716
USD-FED-FUNDCMP-3M,2000-03-30,0.06336292096052852
USD-FED-FUNDCMP-3M,2000-03-31,0.06354759787399682
USD-FED-FUNDCMP-3M,2000-04-03,0.06357821921957268
USD-FED-FUNDCMP-3M,2000-04-04,0.06362733963915682
USD-FED-FUNDCMP-3M,2000-04-05,0.06367869347541717
USD-FED-FUNDCMP-3M,2000-04-06,0.06383605458764231
USD-FED-FUNDCMP-3M,2000-04-07,0.06388741109035874
USD-FED-FUNDCMP-3M,2000-04-10,0.06393430251348381
USD-FED-FUNDCMP-3M,2000-04-11,0.06398454396583433
USD-FED-FUNDCMP-3M,2000-04-12,0.06404371790573538
USD-FED-FUNDCMP-3M,2000-04-13,0.06418769809742102
USD-FED-FUNDCMP-3M,2000-04-14,0.06423235967112098
USD-FED-FUNDCMP-3M,2000-04-17,0.06429265388405855
USD-FED-FUNDCMP-3M,2000-04-18,0.06435071584877601
USD-FED-FUNDCMP-3M,2000-04-19,0.06466330524606131
USD-FED-FUNDCMP-3M,2000-04-20,0.06471578908035087
USD-FED-FUNDCMP-3M,2000-04-25,0.06477050696834642
USD-FED-FUNDCMP-3M,2000-04-26,0.06484857874666293
USD-FED-FUNDCMP-3M,2000-04-27,0.06502095081868088
USD-FED-FUNDCMP-3M,2000-04-28,0.06506182961095991
USD-FED-FUNDCMP-3M,2000-05-02,0.06510602335404063
USD-FED-FUNDCMP-3M,2000-05-03,0.0651557379818415
USD-FED-FUNDCMP-3M,2000-05-04,0.06531699855096279
USD-FED-FUNDCMP-3M,2000-05-05,0.06536450992489702
USD-FED-FUNDCMP-3M,2000-05-08,0.06542638609618462
USD-FED-FUNDCMP-3M,2000-05-09,0.06548936812617595
USD-FED-FUNDCMP-3M,2000-05-10,0.06555053090229786
USD-FED-FUNDCMP-3M,2000-05-11,0.06567716954592699
USD-FED-FUNDCMP-3M,2000-05-12,0.06570921470763813
USD-FED-FUNDCMP-3M,2000-05-15,0.0657478904398706
USD-FED-FUNDCMP-3M,2000-05-16,0.0657722010554208
USD-FED-FUNDCMP-3M,2000-05-17,0.06576037773657309
USD-FED-FUNDCMP-3M,2000-05-18,0.065747898860838
USD-FED-FUNDCMP-3M,2000-05-19,0.06573684866387966
USD-FED-FUNDCMP-3M,2000-05-22,0.06574016371836276
USD-FED-FUNDCMP-3M,2000-05-23,0.0657490038685642
USD-FED-FUNDCMP-3M,2000-05-24,0.06577375503257568
USD-FED-FUNDCMP-3M,2000-05-25,0.06580903579381069
USD-FED-FUNDCMP-3M,2000-05-26,0.06578693517693236
USD-FED-FUNDCMP-3M,2000-05-30,0.06576704479851327
USD-FED-FUNDCMP-3M,2000-05-31,0.06576944483698828
USD-FED-FUNDCMP-3M,2000-06-01,0.06577879935790433
USD-FED-FUNDCMP-3M,2000-06-02,0.0657898496437472
USD-FED-FUNDCMP-3M,2000-06-05,0.06579979493967487
USD-FED-FUNDCMP-3M,2000-06-06,0.06580311004384083
USD-FED-FUNDCMP-3M,2000-06-07,0.06580469773896117
USD-FED-FUNDCMP-3M,2000-06-08,0.06580863165134336
USD-FED-FUNDCMP-3M,2000-06-09,0.06580089639970328
USD-FED-FUNDCMP-3M,2000-06-12,0.0658020014359536
USD-FED-FUNDCMP-3M,2000-06-13,0.0657975812995263
USD-FED-FUNDCMP-3M,2000-06-14,0.06579819693471306
USD-FED-FUNDCMP-3M,2000-06-15,0.06579867560897197
USD-FED-FUNDCMP-3M,2000-06-16,0.06578652023381772
USD-FED-FUNDCMP-3M,2000-06-19,0.06578762526516067
USD-FED-FUNDCMP-3M,2000-06-20,0.06579425545874092
